sim_time,x,y,yaw,v,s,accel_cmd,steer_cmd,use_dyn,solved,iter,pred_x,pred_y,pred_yaw,pred_v,pred_yawdot,pred_slip,meas_vx,meas_vy,meas_yawdot,meas_steer
165.10,1.8350,-0.2863,0.0133,2.980,1.850,-0.0196,0.0440,1,1,18,1.9840,-0.2865,0.0341,2.9787,0.4039,-0.0180,2.97928,-0.04370,0.41696,0.03200
165.15,1.9839,-0.2852,0.0344,2.979,1.950,-0.0171,0.0528,1,1,18,2.1328,-0.2826,0.0558,2.9779,0.4616,-0.0187,2.97818,-0.05119,0.42814,0.06400
165.20,2.1328,-0.2812,0.0559,2.978,2.100,-0.0102,0.0628,1,1,18,2.2816,-0.2757,0.0775,2.9773,0.5222,-0.0187,2.97722,-0.05696,0.43092,0.03200
165.25,2.2815,-0.2742,0.0775,2.977,2.250,-0.0015,0.0704,1,1,18,2.4301,-0.2657,0.0991,2.9770,0.5684,-0.0185,2.97664,-0.06058,0.43302,0.06400
165.30,2.4300,-0.2636,0.1043,2.977,2.400,0.0070,0.0771,1,1,18,2.5783,-0.2510,0.1351,2.9775,0.6802,-0.0230,2.97661,-0.05829,0.61432,0.09600
165.35,2.5781,-0.2489,0.1370,2.978,2.550,0.0140,0.0909,1,1,18,2.7261,-0.2321,0.1711,2.9781,0.7811,-0.0256,2.97669,-0.07034,0.68048,0.06400
165.40,2.7257,-0.2298,0.1718,2.978,2.700,0.0202,0.1058,1,1,18,2.8732,-0.2085,0.2071,2.9789,0.8826,-0.0274,2.97708,-0.08263,0.70626,0.09600
165.45,2.8727,-0.2056,0.2125,2.979,2.850,0.0252,0.1142,1,1,18,3.0193,-0.1785,0.2574,2.9802,1.0011,-0.0335,2.97794,-0.08764,0.89637,0.12800
165.50,3.0186,-0.1755,0.2594,2.980,3.000,0.0328,0.1230,1,1,18,3.1640,-0.1424,0.3077,2.9820,1.0748,-0.0385,2.97864,-0.10504,0.96605,0.09600
165.55,3.1632,-0.1392,0.3085,2.982,3.150,0.0308,0.1366,1,1,18,3.3071,-0.0997,0.3581,2.9834,1.1597,-0.0413,2.97967,-0.12105,0.99317,0.12800
165.60,3.3059,-0.0960,0.3636,2.984,3.300,0.0436,0.1374,1,1,18,3.4477,-0.0490,0.4228,2.9858,1.2316,-0.0488,2.98090,-0.12864,1.18433,0.16000
165.65,3.4462,-0.0452,0.4249,2.986,3.450,0.0477,0.1403,1,1,18,3.5853,0.0096,0.4876,2.9887,1.2637,-0.0551,2.98219,-0.14783,1.25408,0.12800
165.70,3.5835,0.0135,0.4884,2.988,3.600,0.0419,0.1450,1,1,18,3.7193,0.0763,0.5524,2.9908,1.3023,-0.0593,2.98367,-0.16512,1.28162,0.16000
165.75,3.7172,0.0803,0.5528,2.990,3.750,0.0516,0.1469,1,1,18,3.8492,0.1511,0.6174,2.9933,1.3189,-0.0622,2.98499,-0.17857,1.29157,0.12800
165.80,3.8467,0.1551,0.6174,2.993,3.900,0.0543,0.1551,1,1,18,3.9742,0.2340,0.6823,2.9960,1.3693,-0.0633,2.98701,-0.18782,1.29637,0.16000
165.85,3.9714,0.2378,0.6823,2.996,4.050,0.0566,0.1709,1,1,18,4.0938,0.3247,0.7472,2.9985,1.4651,-0.0631,2.98930,-0.19452,1.29732,0.12800
165.90,4.0906,0.3287,0.7508,2.998,4.200,0.0549,0.1920,1,1,18,4.2069,0.4238,0.8236,3.0008,1.6440,-0.0655,2.99221,-0.19335,1.45623,0.16000
165.95,4.2031,0.4279,0.8278,3.001,4.350,0.0397,0.2025,1,1,18,4.3121,0.5315,0.9088,3.0027,1.7608,-0.0716,2.99434,-0.20281,1.61935,0.19200
166.00,4.3076,0.5355,0.9135,3.003,4.500,0.0327,0.2107,1,1,18,4.4081,0.6477,1.0028,3.0043,1.8668,-0.0791,2.99515,-0.21942,1.78541,0.22400
166.05,4.4031,0.6514,1.0046,3.005,4.700,0.0217,0.2086,1,1,18,4.4940,0.7717,1.0970,3.0058,1.8768,-0.0862,2.99499,-0.24279,1.84791,0.19200
166.10,4.4884,0.7751,1.0978,3.006,4.850,0.0195,0.2090,1,1,18,4.5686,0.9028,1.1915,3.0068,1.8889,-0.0910,2.99444,-0.26231,1.87434,0.22400
166.15,4.5625,0.9058,1.1918,3.007,5.000,0.0106,0.2128,1,1,18,4.6311,1.0402,1.2860,3.0071,1.9168,-0.0940,2.99408,-0.27708,1.88361,0.19200
166.20,4.6246,1.0426,1.2861,3.007,5.200,0.0084,0.2224,1,1,18,4.6807,1.1828,1.3806,3.0067,1.9761,-0.0952,2.99367,-0.28710,1.88966,0.22400
166.25,4.6740,1.1846,1.3807,3.008,5.350,0.0033,0.2420,1,1,18,4.7169,1.3294,1.4752,3.0053,2.0913,-0.0944,2.99340,-0.29424,1.89109,0.19200
166.30,4.7096,1.3307,1.4788,3.008,5.550,-0.0001,0.2475,1,1,18,4.7382,1.4791,1.5814,3.0054,2.1749,-0.0986,2.99366,-0.29324,2.05094,0.22400
166.35,4.7305,1.4796,1.5838,3.008,5.700,-0.0060,0.2450,1,1,18,4.7440,1.6301,1.6906,3.0059,2.1850,-0.1043,2.99243,-0.30546,2.13588,0.25600
166.40,4.7361,1.6298,1.6916,3.008,5.900,-0.0138,0.2273,1,1,18,4.7340,1.7810,1.7999,3.0073,2.0868,-0.1111,2.99063,-0.31978,2.16736,0.22400
166.45,4.7261,1.7798,1.8003,3.007,6.100,-0.0287,0.1841,1,1,18,4.7082,1.9299,1.9093,3.0097,1.8446,-0.1203,2.98872,-0.33099,2.18134,0.25600
166.50,4.7009,1.9279,1.9039,3.006,6.300,-0.0212,0.1749,1,1,18,4.6685,2.0754,1.9988,3.0054,1.7084,-0.1146,2.98499,-0.35101,1.89872,0.16000
166.55,4.6618,2.0729,1.9935,3.004,6.450,-0.0218,0.1723,1,1,18,4.6159,2.2166,2.0794,3.0029,1.6306,-0.1060,2.98522,-0.33975,1.71683,0.19200
166.60,4.6096,2.2137,2.0774,3.003,6.650,-0.0275,0.1797,1,1,18,4.5510,2.3526,2.1597,3.0011,1.6530,-0.0983,2.98639,-0.31918,1.64660,0.16000
166.65,4.5451,2.3492,2.1589,3.002,6.850,-0.0360,0.1970,1,1,18,4.4746,2.4823,2.2400,2.9988,1.7430,-0.0915,2.98695,-0.30050,1.62155,0.19200
166.70,4.4688,2.4783,2.2450,3.000,7.000,-0.0429,0.2074,1,1,18,4.3862,2.6044,2.3347,2.9969,1.8674,-0.0921,2.98694,-0.28201,1.79405,0.22400
166.75,4.3810,2.5998,2.3366,2.998,7.200,-0.0459,0.2019,1,1,18,4.2874,2.7177,2.4295,2.9953,1.8525,-0.0953,2.98470,-0.28298,1.85772,0.19200
166.80,4.2825,2.7127,2.4301,2.996,7.400,-0.0434,0.1875,1,1,18,4.1786,2.8215,2.5243,2.9942,1.7769,-0.0991,2.98193,-0.28780,1.88248,0.22400
166.85,4.1744,2.8162,2.5209,2.994,7.550,-0.0362,0.1677,1,1,18,4.0615,2.9154,2.6075,2.9925,1.6033,-0.0989,2.97873,-0.29814,1.73198,0.19200
166.90,4.0578,2.9100,2.6052,2.992,7.750,-0.0219,0.1373,1,1,18,3.9369,2.9990,2.6877,2.9918,1.3908,-0.0988,2.97748,-0.29238,1.64982,0.16000
166.95,3.9340,2.9938,2.6815,2.991,7.900,-0.0086,0.1130,1,1,18,3.8066,3.0730,2.7533,2.9904,1.1742,-0.0932,2.97690,-0.28704,1.43560,0.12800
167.00,3.8044,3.0683,2.7457,2.990,8.100,0.0046,0.0919,1,1,18,3.6720,3.1384,2.8044,2.9898,0.9528,-0.0841,2.97785,-0.27236,1.17249,0.09600
167.05,3.6703,3.1343,2.7962,2.991,8.250,0.0170,0.0741,1,1,18,3.5340,3.1965,2.8408,2.9903,0.7425,-0.0719,2.98019,-0.24824,0.89158,0.06400
167.10,3.5326,3.1927,2.8377,2.991,8.400,0.0284,0.0526,1,1,18,3.3932,3.2475,2.8771,2.9923,0.5689,-0.0638,2.98383,-0.21199,0.78677,0.09600
167.15,3.3922,3.2443,2.8723,2.993,8.550,0.0394,0.0329,1,1,18,3.2506,3.2931,2.9018,2.9940,0.3841,-0.0547,2.98693,-0.18703,0.58890,0.06400
167.20,3.2498,3.2904,2.8990,2.995,8.700,0.0503,0.0073,1,1,18,3.1064,3.3339,2.9235,2.9971,0.1902,-0.0499,2.99070,-0.15568,0.49043,0.03200
167.25,3.1059,3.3320,2.9172,2.997,8.850,0.0583,-0.0155,1,1,18,2.9614,3.3718,2.9309,2.9996,-0.0052,-0.0401,2.99430,-0.13317,0.27264,-0.00000
167.30,2.9610,3.3707,2.9233,3.000,9.000,0.0617,-0.0341,1,1,18,2.8158,3.4084,2.9238,3.0024,-0.1962,-0.0263,2.99825,-0.10740,0.01016,-0.03200
167.35,2.8157,3.4081,2.9158,3.003,9.150,0.0662,-0.0486,1,1,18,2.6702,3.4455,2.9023,3.0061,-0.3870,-0.0100,3.00230,-0.07617,-0.26912,-0.06400
167.40,2.6702,3.4456,2.8992,3.007,9.300,0.0673,-0.0740,1,1,18,2.5247,3.4834,2.8806,3.0102,-0.5831,-0.0052,3.00636,-0.03529,-0.37272,-0.03200
167.45,2.5248,3.4843,2.8759,3.010,9.450,0.0676,-0.0943,1,1,18,2.3797,3.5242,2.8474,3.0132,-0.7775,0.0048,3.00993,-0.00721,-0.56971,-0.06400
167.50,2.3800,3.5256,2.8446,3.013,9.600,0.0597,-0.1133,1,1,18,2.2356,3.5684,2.8112,3.0157,-0.9152,0.0105,3.01320,0.02644,-0.66813,-0.09600
167.55,2.2362,3.5707,2.8049,3.016,9.750,0.0450,-0.1339,1,1,18,2.0929,3.6181,2.7606,3.0173,-1.1197,0.0210,3.01587,0.05087,-0.88681,-0.12800
167.60,2.0940,3.6211,2.7530,3.019,9.900,0.0225,-0.1235,1,1,18,1.9528,3.6747,2.6954,3.0201,-1.1403,0.0410,3.01753,0.07848,-1.15171,-0.16000
167.65,1.9541,3.6776,2.6960,3.020,10.050,0.0167,-0.1086,1,1,18,1.8152,3.7372,2.6413,3.0215,-1.0191,0.0496,3.01721,0.12184,-1.09478,-0.12800
167.70,1.8167,3.7403,2.6425,3.021,10.250,0.0038,-0.1290,1,1,18,1.6806,3.8062,2.5901,3.0204,-1.1561,0.0481,3.01705,0.14436,-1.04942,-0.09600
167.75,1.6826,3.8097,2.5870,3.021,10.400,0.0081,-0.1454,1,1,18,1.5502,3.8829,2.5274,3.0204,-1.3036,0.0517,3.01698,0.14972,-1.19192,-0.12800
167.80,1.5525,3.8865,2.5251,3.021,10.550,0.0015,-0.1679,1,1,18,1.4245,3.9671,2.4617,3.0193,-1.4776,0.0532,3.01660,0.16483,-1.26991,-0.16000
167.85,1.4274,3.9711,2.4556,3.021,10.750,0.0038,-0.1655,1,1,18,1.3049,4.0600,2.3815,3.0206,-1.5022,0.0642,3.01605,0.17589,-1.48184,-0.19200
167.90,1.3083,4.0639,2.3791,3.021,10.950,0.0169,-0.1476,1,1,18,1.1921,4.1610,2.3011,3.0237,-1.4024,0.0748,3.01480,0.19908,-1.56070,-0.16000
167.95,1.1956,4.1645,2.3055,3.022,11.100,0.0169,-0.1328,1,1,18,1.0860,4.2690,2.2351,3.0238,-1.2853,0.0746,3.01388,0.22428,-1.40779,-0.12800
168.00,1.0898,4.2724,2.2368,3.023,11.300,0.0335,-0.1098,1,1,18,0.9875,4.3841,2.1692,3.0266,-1.1285,0.0779,3.01439,0.22879,-1.35132,-0.16000
168.05,0.9912,4.3870,2.1734,3.025,11.450,0.0358,-0.0891,1,1,18,0.8960,4.5049,2.1149,3.0273,-0.9698,0.0738,3.01573,0.23317,-1.17016,-0.12800
168.10,0.8995,4.5073,2.1212,3.027,11.600,0.0399,-0.0695,1,1,18,0.8107,4.6301,2.0752,3.0275,-0.7836,0.0638,3.01800,0.22699,-0.92006,-0.09600
168.15,0.8140,4.6322,2.0786,3.029,11.750,0.0615,-0.0414,1,1,18,0.7316,4.7595,2.0385,3.0321,-0.5357,0.0635,3.02168,0.20340,-0.80111,-0.06400
168.20,0.7342,4.7610,2.0450,3.032,11.900,0.0741,-0.0193,1,1,18,0.6569,4.8915,2.0164,3.0351,-0.3281,0.0532,3.02601,0.18393,-0.57369,-0.03200
168.25,0.6589,4.8926,2.0241,3.035,12.050,0.0875,0.0096,1,1,18,0.5853,5.0254,2.0088,3.0394,-0.0642,0.0422,3.03113,0.15892,-0.30584,-0.00000
168.30,0.5866,5.0262,2.0169,3.040,12.200,0.1004,0.0385,1,1,18,0.5153,5.1604,2.0158,3.0443,0.1811,0.0283,3.03701,0.12721,-0.02270,0.03200
168.35,0.5156,5.1607,2.0241,3.045,12.350,0.1116,0.0623,1,1,18,0.4450,5.2956,2.0374,3.0500,0.4036,0.0109,3.04337,0.08993,0.26622,0.06400
168.40,0.4449,5.2957,2.0406,3.050,12.500,0.1152,0.0827,1,1,18,0.3739,5.4307,2.0594,3.0562,0.5731,0.0068,3.04996,0.04385,0.37462,0.03200
168.45,0.3731,5.4304,2.0641,3.056,12.650,0.1126,0.0956,1,1,18,0.3002,5.5647,2.0928,3.0620,0.7196,-0.0063,3.05601,0.01154,0.57416,0.06400
168.50,0.2989,5.5641,2.0957,3.062,12.800,0.1056,0.1153,1,1,18,0.2233,5.6973,2.1294,3.0667,0.8982,-0.0124,3.06156,-0.02566,0.67485,0.09600
168.55,0.2212,5.6962,2.1358,3.067,13.000,0.1073,0.1343,1,1,18,0.1414,5.8272,2.1805,3.0719,1.0987,-0.0249,3.06648,-0.05322,0.89574,0.12800
168.60,0.1386,5.8255,2.1882,3.072,13.150,0.1110,0.1468,1,1,18,0.0531,5.9533,2.2464,3.0780,1.2682,-0.0401,3.07116,-0.08396,1.16296,0.16000
168.65,0.0501,5.9512,2.2494,3.078,13.300,0.1135,0.1681,1,1,18,-0.0416,6.0750,2.3126,3.0834,1.4528,-0.0486,3.07533,-0.12493,1.26480,0.12800
168.70,-0.0451,6.0723,2.3173,3.084,13.450,0.1109,0.1877,1,1,18,-0.1441,6.1908,2.3905,3.0888,1.6465,-0.0585,3.07968,-0.15416,1.46361,0.16000
168.75,-0.1478,6.1874,2.3934,3.089,13.650,0.1020,0.2065,1,1,18,-0.2545,6.2996,2.4717,3.0935,1.7919,-0.0672,3.08324,-0.19002,1.56605,0.19200
168.80,-0.2585,6.2953,2.4781,3.094,13.800,0.0915,0.2285,1,1,18,-0.3737,6.3992,2.5676,3.0975,2.0032,-0.0773,3.08653,-0.21758,1.79015,0.22400
168.85,-0.3778,6.3939,2.5754,3.099,14.000,0.0805,0.2387,1,1,18,-0.5019,6.4876,2.6785,3.1019,2.1668,-0.0914,3.08871,-0.24934,2.06209,0.25600
168.90,-0.5057,6.4815,2.6817,3.103,14.150,0.0687,0.2457,1,1,18,-0.6381,6.5636,2.7901,3.1054,2.2515,-0.1027,3.08902,-0.29193,2.16878,0.22400
168.95,-0.6414,6.5566,2.7913,3.106,14.350,0.0554,0.2486,1,1,18,-0.7815,6.6254,2.9020,3.1080,2.2803,-0.1113,3.08884,-0.32816,2.21400,0.25600
169.00,-0.7842,6.6179,2.9026,3.109,14.500,0.0381,0.2472,1,1,18,-0.9307,6.6720,3.0143,3.1097,2.2758,-0.1175,3.08856,-0.35589,2.23311,0.22400
169.05,-0.9326,6.6639,3.0146,3.111,14.700,0.0176,0.2408,1,1,18,-1.0842,6.7024,3.1268,3.1108,2.2492,-0.1223,3.08815,-0.37557,2.24502,0.25600
169.10,-1.0852,6.6940,3.1271,3.112,14.900,-0.0026,0.2284,1,1,18,-1.2401,6.7159,3.2397,3.1116,2.1892,-0.1268,3.08727,-0.38981,2.25187,0.22400
169.15,-1.2401,6.7072,3.2398,3.112,15.100,-0.0208,0.2084,1,1,18,-1.3965,6.7121,3.3528,3.1126,2.0896,-0.1320,3.08589,-0.39952,2.25887,0.25600
169.20,-1.3955,6.7037,3.3493,3.111,15.250,-0.0320,0.1923,1,1,18,-1.5515,6.6921,3.4545,3.1091,1.9555,-0.1290,3.08324,-0.41171,2.10347,0.22400
169.25,-1.5497,6.6840,3.4521,3.109,15.450,-0.0447,0.1774,1,1,18,-1.7035,6.6561,3.5530,3.1074,1.8535,-0.1277,3.08237,-0.40614,2.01908,0.19200
169.30,-1.7010,6.6489,3.5469,3.107,15.650,-0.0483,0.1709,1,1,18,-1.8512,6.6064,3.6370,3.1021,1.7327,-0.1177,3.08096,-0.39969,1.80284,0.16000
169.35,-1.8482,6.5995,3.6346,3.104,15.850,-0.0562,0.1773,1,1,18,-1.9935,6.5430,3.7205,3.0983,1.7514,-0.1098,3.08125,-0.37805,1.71941,0.19200
169.40,-1.9900,6.5367,3.7196,3.102,16.000,-0.0596,0.1706,1,1,18,-2.1294,6.4672,3.8039,3.0973,1.6685,-0.1083,3.08089,-0.35742,1.68558,0.16000
169.45,-2.1254,6.4614,3.8035,3.099,16.200,-0.0585,0.1696,1,1,18,-2.2579,6.3799,3.8871,3.0948,1.6544,-0.1052,3.07977,-0.34084,1.67293,0.19200
169.50,-2.2536,6.3746,3.8870,3.096,16.400,-0.0455,0.1630,1,1,18,-2.3783,6.2819,3.9702,3.0933,1.5993,-0.1040,3.07812,-0.32896,1.66552,0.16000
169.55,-2.3737,6.2771,3.9701,3.093,16.550,-0.0351,0.1541,1,1,18,-2.4899,6.1742,4.0532,3.0921,1.5376,-0.1034,3.07677,-0.32008,1.66146,0.19200
169.60,-2.4852,6.1700,4.0495,3.092,16.750,-0.0335,0.1452,1,1,18,-2.5927,6.0582,4.1244,3.0898,1.4220,-0.0990,3.07510,-0.31916,1.49764,0.16000
169.65,-2.5879,6.0546,4.1218,3.090,16.900,-0.0195,0.1332,1,1,18,-2.6865,5.9350,4.1923,3.0890,1.3078,-0.0946,3.07490,-0.30449,1.40868,0.12800
169.70,-2.6816,5.9318,4.1912,3.089,17.100,-0.0175,0.1226,1,1,18,-2.7709,5.8053,4.2599,3.0883,1.2291,-0.0912,3.07554,-0.28767,1.37361,0.16000
169.75,-2.7662,5.8027,4.2559,3.088,17.250,-0.0134,0.1109,1,1,18,-2.8467,5.6705,4.3159,3.0873,1.0943,-0.0854,3.07542,-0.27943,1.19939,0.12800
169.80,-2.8422,5.6683,4.3132,3.087,17.450,-0.0097,0.0975,1,1,18,-2.9141,5.5314,4.3686,3.0868,0.9758,-0.0798,3.07651,-0.25937,1.10667,0.09600
169.85,-2.9097,5.5295,4.3675,3.087,17.600,-0.0071,0.0822,1,1,18,-2.9731,5.3885,4.4211,3.0866,0.8670,-0.0762,3.07768,-0.23893,1.07157,0.12800
169.90,-2.9691,5.3871,4.4171,3.087,17.750,-0.0051,0.0699,1,1,18,-3.0249,5.2430,4.4620,3.0861,0.7341,-0.0697,3.07812,-0.22842,0.89762,0.09600
169.95,-3.0212,5.2419,4.4593,3.086,17.900,0.0070,0.0569,1,1,18,-3.0699,5.0952,4.4996,3.0867,0.6225,-0.0639,3.07938,-0.20699,0.80544,0.06400
170.00,-3.0669,5.0945,4.4933,3.087,18.100,0.0001,0.0508,1,1,18,-3.1097,4.9460,4.5226,3.0861,0.5145,-0.0534,3.08082,-0.19011,0.58567,0.03200
170.05,-3.1069,4.9454,4.5201,3.087,18.250,-0.0080,0.0450,1,1,18,-3.1443,4.7956,4.5453,3.0859,0.4465,-0.0456,3.08243,-0.16192,0.50230,0.06400
170.10,-3.1418,4.7951,4.5443,3.086,18.400,-0.0039,0.0375,1,1,18,-3.1744,4.6442,4.5678,3.0858,0.3871,-0.0406,3.08322,-0.13747,0.46912,0.03200
170.15,-3.1722,4.6438,4.5674,3.086,18.550,-0.0150,0.0303,1,1,18,-3.2003,4.4920,4.5903,3.0853,0.3429,-0.0372,3.08380,-0.11887,0.45733,0.06400
170.20,-3.1986,4.4918,4.5866,3.085,18.700,-0.0229,0.0308,1,1,18,-3.2235,4.3395,4.6012,3.0837,0.2778,-0.0301,3.08333,-0.11143,0.29302,0.03200
170.25,-3.2220,4.3394,4.5987,3.084,18.850,-0.0167,0.0316,1,1,18,-3.2441,4.1867,4.6090,3.0830,0.2436,-0.0237,3.08281,-0.09271,0.20489,-0.00000
170.30,-3.2429,4.1866,4.6080,3.083,19.000,-0.0180,0.0380,1,1,18,-3.2626,4.0337,4.6165,3.0823,0.2686,-0.0180,3.08249,-0.07353,0.17182,0.03200
170.35,-3.2611,4.0335,4.6214,3.082,19.150,-0.0233,0.0376,1,1,18,-3.2778,3.8803,4.6386,3.0813,0.3405,-0.0194,3.08198,-0.05441,0.34247,0.06400
170.40,-3.2764,3.8802,4.6405,3.081,19.300,-0.0132,0.0442,1,1,18,-3.2902,3.7267,4.6608,3.0807,0.4093,-0.0206,3.08080,-0.05556,0.40719,0.03200
170.45,-3.2887,3.7266,4.6615,3.081,19.450,-0.0016,0.0497,1,1,18,-3.2996,3.5730,4.6832,3.0806,0.4579,-0.0219,3.08004,-0.06107,0.43312,0.06400
170.50,-3.2981,3.5729,4.6835,3.081,19.600,-0.0030,0.0544,1,1,18,-3.3059,3.4190,4.7056,3.0805,0.4950,-0.0226,3.07984,-0.06684,0.44156,0.03200
170.55,-3.3043,3.4190,4.7056,3.080,19.800,0.0051,0.0624,1,1,18,-3.3089,3.2650,4.7279,3.0807,0.5408,-0.0227,3.07960,-0.07098,0.44610,0.06400
170.60,-3.3072,3.2650,4.7280,3.081,19.950,0.0101,0.0749,1,1,18,-3.3085,3.1109,4.7503,3.0810,0.6099,-0.0217,3.07978,-0.07422,0.44638,0.03200
170.65,-3.3065,3.1110,4.7539,3.081,20.100,0.0147,0.0818,1,1,18,-3.3037,2.9569,4.7842,3.0819,0.7096,-0.0254,3.08036,-0.07084,0.60620,0.06400
170.70,-3.3015,2.9570,4.7867,3.082,20.250,0.0185,0.0871,1,1,18,-3.2941,2.8030,4.8213,3.0829,0.7744,-0.0298,3.08081,-0.08219,0.69244,0.09600
170.75,-3.2918,2.8032,4.8223,3.083,20.400,0.0212,0.0933,1,1,18,-3.2797,2.6494,4.8585,3.0839,0.8223,-0.0331,3.08133,-0.09645,0.72441,0.06400
170.80,-3.2772,2.6497,4.8588,3.084,20.550,0.0224,0.1006,1,1,18,-3.2600,2.4964,4.8957,3.0849,0.8648,-0.0351,3.08201,-0.10795,0.73800,0.09600
170.85,-3.2569,2.4968,4.9011,3.085,20.700,0.0240,0.0975,1,1,18,-3.2335,2.3442,4.9474,3.0866,0.9156,-0.0425,3.08297,-0.11232,0.92651,0.12800
170.90,-3.2303,2.3449,4.9496,3.086,20.850,0.0248,0.0965,1,1,18,-3.2004,2.1933,4.9995,3.0881,0.9373,-0.0487,3.08348,-0.13009,0.99819,0.09600
170.95,-3.1970,2.1942,5.0003,3.087,21.000,0.0249,0.0994,1,1,18,-3.1602,2.0441,5.0516,3.0892,0.9699,-0.0528,3.08396,-0.14698,1.02728,0.12800
171.00,-3.1567,2.0451,5.0520,3.089,21.150,0.0238,0.0945,1,1,18,-3.1129,1.8969,5.1038,3.0905,0.9424,-0.0566,3.08453,-0.16044,1.03745,0.09600
171.05,-3.1098,1.8980,5.0987,3.090,21.300,0.0217,0.1182,1,1,18,-3.0597,1.7517,5.1416,3.0909,1.0236,-0.0507,3.08498,-0.17415,0.85837,0.06400
171.10,-3.0563,1.7530,5.1432,3.091,21.500,0.0151,0.1327,1,1,18,-2.9993,1.6092,5.1907,3.0912,1.1437,-0.0499,3.08664,-0.16367,0.94925,0.09600
171.15,-2.9955,1.6109,5.1960,3.092,21.650,0.0086,0.1394,1,1,18,-2.9308,1.4703,5.2544,3.0916,1.2635,-0.0554,3.08760,-0.15995,1.16846,0.12800
171.20,-2.9269,1.4724,5.2576,3.092,21.800,0.0017,0.1419,1,1,18,-2.8543,1.3356,5.3215,3.0920,1.3161,-0.0619,3.08717,-0.17583,1.27867,0.16000
171.25,-2.8504,1.3381,5.3228,3.092,22.000,-0.0044,0.1407,1,1,18,-2.7699,1.2058,5.3888,3.0920,1.3240,-0.0674,3.08610,-0.19494,1.32069,0.12800
171.30,-2.7660,1.2086,5.3893,3.092,22.150,-0.0115,0.1395,1,1,18,-2.6774,1.0815,5.4562,3.0915,1.3228,-0.0712,3.08487,-0.21034,1.33869,0.16000
171.35,-2.6736,1.0847,5.4564,3.091,22.300,-0.0199,0.1357,1,1,18,-2.5772,0.9634,5.5237,3.0906,1.3016,-0.0744,3.08349,-0.22189,1.34492,0.12800
171.40,-2.5736,0.9669,5.5237,3.090,22.500,-0.0293,0.1223,1,1,18,-2.4695,0.8522,5.5912,3.0893,1.2234,-0.0777,3.08193,-0.22956,1.34912,0.16000
171.45,-2.4663,0.8558,5.5877,3.089,22.650,-0.0346,0.1130,1,1,18,-2.3556,0.7477,5.6472,3.0874,1.1094,-0.0763,3.07965,-0.24020,1.19100,0.12800
171.50,-2.3527,0.7513,5.6448,3.087,22.850,-0.0365,0.1159,1,1,18,-2.2358,0.6499,5.7000,3.0853,1.0991,-0.0717,3.07843,-0.23350,1.10509,0.09600
171.55,-2.2332,0.6536,5.6991,3.085,23.000,-0.0380,0.1069,1,1,18,-2.1108,0.5593,5.7527,3.0836,1.0273,-0.0695,3.07744,-0.22212,1.07280,0.12800
171.60,-2.1084,0.5631,5.7523,3.084,23.200,-0.0392,0.0994,1,1,18,-1.9809,0.4759,5.8053,3.0818,0.9748,-0.0679,3.07623,-0.21234,1.05869,0.09600
171.65,-1.9788,0.4796,5.8051,3.082,23.350,-0.0406,0.0920,1,1,18,-1.8468,0.3997,5.8578,3.0799,0.9282,-0.0669,3.07479,-0.20456,1.05411,0.12800
171.70,-1.8451,0.4032,5.8541,3.080,23.550,-0.0464,0.0831,1,1,18,-1.7095,0.3299,5.8987,3.0773,0.8154,-0.0628,3.07276,-0.20451,0.89181,0.09600
171.75,-1.7080,0.3332,5.8963,3.077,23.700,-0.0462,0.0715,1,1,18,-1.5693,0.2664,5.9365,3.0749,0.7100,-0.0585,3.07133,-0.19065,0.80437,0.06400
171.80,-1.5680,0.2696,5.9355,3.075,23.850,-0.0481,0.0627,1,1,18,-1.4266,0.2090,5.9741,3.0725,0.6474,-0.0552,3.06997,-0.17457,0.77137,0.09600
171.85,-1.4256,0.2118,5.9701,3.073,24.050,-0.0493,0.0572,1,1,18,-1.2822,0.1566,6.0000,3.0697,0.5483,-0.0483,3.06798,-0.16702,0.59816,0.06400
171.90,-1.2814,0.1591,5.9974,3.070,24.200,-0.0423,0.0578,1,1,18,-1.1363,0.1088,6.0227,3.0675,0.5170,-0.0408,3.06651,-0.14756,0.50640,0.03200
171.95,-1.1357,0.1111,6.0217,3.068,24.350,-0.0422,0.0585,1,1,18,-0.9892,0.0653,6.0452,3.0655,0.5074,-0.0354,3.06529,-0.12760,0.47164,0.06400
172.00,-0.9887,0.0674,6.0449,3.066,24.500,-0.0476,0.0437,1,1,18,-0.8411,0.0258,6.0677,3.0633,0.4085,-0.0340,3.06378,-0.11221,0.45667,0.03200
172.05,-0.8407,0.0278,6.0675,3.063,24.650,-0.0479,0.0390,1,1,18,-0.6921,-0.0099,6.0901,3.0610,0.3802,-0.0321,3.06179,-0.10086,0.45205,0.06400
172.10,-0.6918,-0.0080,6.0901,3.061,24.800,-0.0392,0.0423,1,1,18,-0.5425,-0.0420,6.1125,3.0591,0.4043,-0.0298,3.05963,-0.09334,0.44873,0.03200
172.15,-0.5422,-0.0402,6.1124,3.059,24.950,-0.0471,0.0324,1,1,18,-0.3922,-0.0705,6.1348,3.0568,0.3459,-0.0299,3.05783,-0.08794,0.44819,0.06400
172.20,-0.3920,-0.0687,6.1349,3.057,25.100,-0.0608,0.0221,1,1,18,-0.2415,-0.0955,6.1572,3.0537,0.2859,-0.0306,3.05557,-0.08458,0.44673,0.03200
